"User","Location","Date of Review","Review Title","Review"
"Apple S"," ","November 8, 2016","We had fun","Its a nice park and we had a lot of fun. There are exhibits for all ages. The fire show was awesome."
"Kathrina Mishae... S"," ","November 7, 2016","Suitable for kids","Kids who love animals will like the place. Aside from the crocodiles, there are a lot of animals here. It is like a mini zoo. Dont forget to watch the shows. That is what makes this place exciting. However, be prepared to sweat. It is...More"
"Rommel A"," ","November 6, 2016","Best Zoocrodile Farm in the Philippines ","If you are looking for stunt defying, animal engaging, and awesome shows, it is the best place. Although P300 entrance is quite high."
"Freddie A"," ","November 6, 2016","Crocodile Park","One of the best place to visit in davao city w/your family,want to see a real crocs,visit crocodile farm you may also try their crocs menu"
"Amy S"," ","November 6, 2016","CROCODILE PARK DELIMMA","Visited Crocodile Park with family and friends. I noticed that there were many visitors from out of the country. One little boy from Australia asked if the reptiles shown were alligators or crocodiles. The guide of the park didn't know how to answer...lol"
"Shanseif2468"," ","November 2, 2016","quick peek","we had a quick visit before we wrap up the tour in davao. aside from crocodiles, birds and snakes were presents too. though this place already needs some improvements."
"Angel A"," ","October 26, 2016","A visit at Croco Park","Got a chance to see animals that you just usually see on tv or in some books or you never thought existed 😊"
"J7253IEstephend","Melbourne, Australia","October 23, 2016","Crocodile park Davao","like a small sanctuary with few tigers ostriches snakes and lizards and birds and off course the Crocodiles , there were some entertaining shows with the wildlife and afterwards fire dance show which was entertaining held at dusk"
"MrAngry50"," "," "," "," "
"Oman","Oman","October 7, 2016","Like a small zoo","Did not give the feel of a 'park' more like a collection of holding pens for dozy animals. Cheap to enter, there are side shows of snakes and other animals, but very run-down and lacking real investment or business zeal."
"Jamal M","Bandar Seri Begawan, Brunei Darussalam","October 3, 2016","Huge Crocodile and Cheap Leather","The Crocodile Park is very attractive indeed with few beyond imaginable size crocodiles being kept in sanctuary. This park also houses other animals such as snakes, birds and very rare lizards.  Of the most appreciable journey to this park is the availability of the cheap crocodile leathers merchandise. For collectors, this park is definitely a must have itinerary in Davao Del Sur."
"Katrina08_23","Davao City","September 27, 2016","It's getting better!","So many attractions have been added since i visited last year. The fish and ostrich feeding is quite entertaining, i love the farm village and it's nice that they no longer have an entrance fee when you enter at lolong's (biggest crocodile caught) replica. And oh! the baby ostrich is so adorable :) the fire dance is amazing!"
"Whangs","Manila, Philippines","September 19, 2016","Entertaining, but pitifull for the crocs","This place lets you get up close to varying sizes of crocs and appreciate the texture of their armor. It could get a little stinky in the noontime due to the intense sun. I suggest you visit 3pm onwards"
"Claire S","Butuan, Philippines","September 19, 2016","I love the Animal Show!","Davao Crocodile park is home of Hundreds of Salt Water Crocodile and other different animal species. It has different species of birds, koi, ostrich and snakes. The crocodile park is clean, huge and enjoyable for adults and children. It has morning and afternoon animal shows that informative and fun. What I love the most is orange-the orangutan. He really thinks and act like a human. and before I forget the park has an entrance fee of 160 pesos. They also sell ostrich eggs which I personally see. I was able to take hold of the snake as well and its human friendly. its my first time. and if you want to have free pictures of the creature you can pay 40 pesos for it.   I will recommend the park for families who want to have interactive learning with the animals. They have snack booth so you won't be hungry. Overall, I love the place. "
"Rafael V"," ","September 16, 2016","Amazing!","Had a great time here. Very amazed with the crocodiles. There are a lot of animals. The ostrich i met was super friendly! Haha. There was an animal show when we were there. We enjoyed the show! So Cool!"
"meomunbeou","Ho Chi Minh City, Vietnam","September 15, 2016","Like a neglected park","It's a poor park without anything except some crocodiles, eagles, tigers, birds. The park looks very old and boring"
"nccuaresma","Quezon City, Philippines","September 11, 2016","To the zooooooo!!","Great place to see not just crocodiles but tigers, snakes and birds. The animal show is good for the kids and kids at heart."
"Tom M","Camden, New South Wales, Australia","September 11, 2016","Crocs... and more!","This place is a great place to visit in Davao. When we arrived, we thought it was just crocodiles but we were surprised to see emus and even tigers! Add some monkeys and birds and its a great place to go. They have at least 50 crocodiles on site from babies to massive crocs.  Entrance fee is a bit expensive but its worth the visit."
"77Raine27"," "," "," "," "
"Cavite Province, Philippines","Cavite Province, Philippines","September 9, 2016","Not Worth It","The entrance fee was at P300. To be honest it is expensive and not worth it. It would start off with a show on the antics made by birds, monkeys and chimpanzee.  They should have elevated seats because we could hardly see some of the tricks that these animals did.   Then the host of the show would announce to go to the crocodile. A huge one at that. Then, the tigers. They would show how they feed hem with several whole dressed chicken. Then there was a pool of orange fish (school of fish). You can also feed the ostrich. Feeding cost P20 of course it includes the fish. There was also a breeding place of crocodiles. We saw baby crocs. Saw 1 sheep and several geese. That's it for P300."
"Yvonne M","Iloilo City, Philippines","September 1, 2016","must be when visiting Davao....","I'm always excited even just thinking of visiting this great place as we dont have this kind of park in our place..i was happy to see that they have added some new attractions, like the fishpond.. though we were looking for the ""naughty"" orangutan..they have also expanded the food area and we have a great time eating durian ice cream...i just hope that they will integrate the dragon fruits here or in some park since they dont have these anymore in the nearby private butterfly park where the dragon fruits abound the last time we visited...."
"apriljoyfiel","Davao City, Philippines","August 30, 2016","FUN!","The day I visited here was full of blessings and surprises. From discounted rates to free passes. The place was truly a worth it experience with nature and its dwellers."
"Gerry S"," ","August 27, 2016","Well worth a visit","Excellent experience. Very educational having loads of other wildlife as well which you can feed certain ones if you wish."
"Jon M"," ","August 26, 2016","The largest live ""Salties"" I had seen in my life","This park was a bit of a drive from my hotel on Quimbo street, the taxi cab fare totaled P150 at the time of this posting. There was a bit of a language barrier with the cabbie since I didn't speak Visayan but we managed. The entry fee to the park was P250, a bit steep but worth it in my opinion. The crocodiles are truly impressive, but there is much more to see than the salties, you also have an opportunity to feed some big cats (for a fee) and other exotic creatures. Great attraction."
"musickaren","Mandaluyong, Philippines","August 25, 2016","not really a fan of animal parks but went just to see the place.","lots of tourists are there, they sell souvenirs and crocodile siomai and crocodile burger. they also have a mini convenience store.  lots of crocs from all sizes. the biggest one is Pangil in it's own enclosure. some animals are inside a small cage.  there's a talent show every fri-sun. witnessed one and it was ok . i just hope they dont hurt the animals."
"Lina Gladys L","Manila, Philippines","August 23, 2016","good for kids","this is recommendable, its not only crocodiles that you get to see there, but other animals as well. there are also animal shows which kids would enjoy."
"genagno","London, United Kingdom","August 16, 2016","Leisure","Treat out my Dad in Crocodile Park in which he enjoyed watching bird's show, playing with the birds, ostrich, fishes, feeding the crocodile, watching the peacock and the snakes."
"NewYorker73CostaRica","Costa Rica","August 15, 2016","This is a third world zoo focusing on crocodiles.","I enjoyed the time there, including the weekend 4pm show that centered on kids and education. It was fun. It is third world, but they obviously put effort into making it good. Those expecting the San Diego or Bronx Zoos should stay home. Those wanting fun and allowing it to happen should go. We paid 250P each. My companion, a Filipina, had never before been to a zoo, and watching her enjoyment made it a great day."
"GOFAR71"," "," "," "," "
"Philippines","Philippines","August 11, 2016","Serius Need of an Upgrade !","Lots of crocs but the water is not so clear and the enclosures are old school and boring. They should keep the water clear so the crocs can be seen. A feeding attraction should be there just like the one in Island Cove crocodile park."
"Darryl G"," ","August 2, 2016","Crocs ","this place has lots of crocodiles, you can expect that. And other zoo stuff.. It's not completely a zoo though.. I hope one day it will be filled with other kinds of animals.. Anyway, this is a fun place especially for those who love crocodiles..."
"LaiCz","Paranaque, Philippines","July 31, 2016","Animals got talent & lots of crocodiles! ","Best to visit the park on a Friday, Saturday or a Sunday when there's an animal show. Entrance fee is Php 300. We went there on a Saturday so were able to watch the 'Animals got talent' show which starts at 4pm. It may be...More"
"Werner I","Karlskoga, Orebro Lan, Sweden","July 28, 2016","Tourist place","A tourist place with tourist prices. Yes it´s very beautiful here in this Park, but too much people. I feel this crocodile live under much stress. Because staff do all they can so this crocodile will move. You can buy coffee here from Mount Apo....More"
"charmaineruizsison","Davao City, Philippines","July 27, 2016","Animal park in Davao!","If you're looking for animals then you should really visit croc park! The place is such a wonderful site to have fun as you get to see different kinds of animlas."
"Milapablo","Valenzuela, Philippines","July 27, 2016","Big Crcodiles","I saw Pangil, the biggest crocodile now at the center. We had a great time looking at the baby crocodiles and had pictures taken."
"Rhean A"," ","July 27, 2016","Crocs","Me and my fiance enjoyed the visit. It was fun. There are many crocodiles and other animals. The show was great. If you are an animal lover- then u should go here!!!"
"Mario C","Singapore, Singapore","July 27, 2016","Better to meet with a fence in between than to encounter one in the wild!","That's why if you are in the Davao region and have never seen a Crocodile then that's a must visit! If you have seen already several times a Crocodile but have never seen hundreds of baby, toddler, teenager and grown up Crocodiles - it's a...More"
"Lawrence A","Quezon City, Philippines","July 24, 2016","Exceeds expectations","The Bird show and the wire man thing is a must-watch. Best part for me is Tribu K'Mindanawan's Fire dance!"
"Burnt_C"," "," "," "," "
"Manila, Philippines","Manila, Philippines","July 21, 2016","Bunch of crocs","There were repairs being made when we went and the facility itself is really worn out. If you wanna see crocs, there's lots of it and you won't be disappointed. Except.... the cages and corrals for them are already overcrowded and the build isn't really...More"
"brummie2015","Birmingham, United Kingdom","July 18, 2016","very good","its very good , loads of crocs , fun for kids , there are also birds and big boa snakes if you like them , take plenty of water as i found it very humid in the park , but overall very good and intresting"
"drialexie","Davao City, Philippines","July 14, 2016","Re-live your love for animals. Very nice park for kids, adults, and anyone! :)","Crocodile Park is one of the attractions in Davao City. If you love animals, or just want to see them, it is a place to be. You could see birds, eagles, snakes, iguanas, lion, tigers, ostriches, goats, sheep, ducks, etc. During weekends, I guess, they...More"
"Andreas S"," ","July 13, 2016","A great afternoon! !","It is the 3rd time to visit in 6 years. The park improved every year. Our 2 boys (9&11) enjoyed the animals. Feeding the ostrich and the fishes. Watching the young Leon and monkey. Going into the cage with big lizard and turtle. Watching the...More"
"Kirsten Gail D","Manila, Philippines","July 13, 2016","Very Entertaining","We had fun watching the animal show as well as the fire dance performed by Tribu K' Mindanawan dance Troupe."
"havegutwilltravel","Alor Setar, Malaysia","July 3, 2016","only decent park to visit in davao","I like the scenic surrounding.. beautiful landscape..but once you enter the park it was horrible ..the place was not well kept ..most of the animals look aged and unhealthy..I know the management is having financial constraints..the teeth of the crocodile are so expensive ..other than...More"
"JNMauhay","Central Valley, CA ","July 1, 2016","Croc Park","The facility is well kept and maintained. The animals were takes cared. The staff were courteous and knowledgeable."
"PhilipinoRabbit","Oregon","June 28, 2016","Very interesting","Fun place for family. They have quite the crocodile raising program. Go early to beat the heat though."
"Remelyn F"," ","June 26, 2016","Recommended for kids and kids at heart","We were able to catch the animal show at 4pm. The show was worth it and compensated for the time that we weren't able to tour the farm because of the rainy weather. Kids will enjoy it."
"Rex A"," "," "," "," "
"Davao City, Philippines","Davao City, Philippines","June 24, 2016","First time, not disappointed","The place was great... growing up in Davao, i cannot believe i did not visit sooner. My daughter enjoyed the activities (koi and ostrich feeding ). She grew up in a very urban setting so it was a real treat to interact with the animals."
"MangDanny","Manila, Philippines","June 21, 2016","its a zoo!!!","i love staying on this park, the crocs are supper lazy but i enjoy staying here due to other animals in the zoo. i love playing with ostrich, turtle, lizard and the fishes on the pond."
"nprila"," ","June 19, 2016","Loved it!","I was hesitant at first, I am never a zoo lover. I never was interested to see live animals. BUT thank you to my husband who reminded me to be interested as a good example to our son. In the end, I was happy, I...More"
"Constantin106","Constanta, Romania","June 14, 2016","Crocodile park versus crocodile meal.","As a world wide traveller, I have seen many similar places like this. This one is really friendly and attractive, even is mostly for kids. Probably a guide will make things better. Otherwise, is well presented and clean. The crocodile food area in the neighbourhood...More"
"Lorena P"," ","June 14, 2016","Crocodile visit","It is quite interesting, but the restaurant there the riverside grill , very bad service, waiters are sarcastic & arrogant."
"Maria Gracia M","Cainta Rizal","June 12, 2016","Like Avilon Zoo! ","We went here last March with my kids, hubby and a friend. It is a big place with lots of different animals and crocodiles. We enjoyed the place and so the kids. Their favorite part is when they hand fed the fishes. It reminded me...More"
"aprilsky2016","Davao City, Philippines","June 9, 2016","A visit to the zoo.","It is a mixture of thrill, fun and excitement. The park showcases crocodiles, snakes, birds, monkeys, ostrich, fish, tiger, peacocks, rabbits and other animals. I am saddened by one of the shows wherein one of the park attendants walked the wire with 80 crocodiles underneath....More"
"Andrew2016p","Swansea County, United Kingdom","June 5, 2016","Crocodile Park Is Interesting","I took my family for a day out at this park and we really enjoed. there are so many crocs to see and my dad almost touched a big croc before it snapped its mouth closed. I even found a resturant selling crocodile meat outside"
"mike k","Dumaguete City, Philippines","June 2, 2016","Time wasted","This is another boring attraction to see a crocodile sleep, the short stage show is for kids, don't last long and then you can walk around the jungle if interested,"
"timballenger"," "," "," "," "
"Dumaguete City, Philippines","Dumaguete City, Philippines","June 2, 2016","Davao inspection tour","This is a very nice place to visit, there are loads of animals to see and the animal show is good for children of all ages. A very nice place to take the kids."
"Maria Elena F"," ","May 29, 2016","Nice","Nice place for family bonding... Nice to have fun with friends too... Love the place even if the employees is not smiling..."
"Charlene M","Cainta, Philippines","May 28, 2016","Clean, safe, and happy animals","This is by far the most clean, organized, and safe Zoo I've been in within the Philippines. The animals look healthy and they are being taken cared of properly. The entire park is very spacious and clean. All the staff is very nice and helpful....More"
"sisterJOT","Brisbane, Australia","May 27, 2016","If you love animals don't come here","I am ashamed to say I actually paid money to enter a place that set up such appalling conditions for the beautiful animals that reside there. Simply put there is just not enough space, animals are crammed into spaces that are WAY TOO SMALL. Most...More"
"Cherry O"," ","May 26, 2016","Must Visit the Crocs","It's my first time to went there, first i'm afraid of crocodile but if you visit there some other time. it was a great little Zoo adventure"
"Naji A"," ","May 23, 2016","Improved","It's improved than my last time visit the park become more cleaner and organized and have some activities and programs to entertain"
"Aphio1925","United Kingdom","May 21, 2016","Lots of crocs","See different species of birds, fowls, monkeys, snakes and all other kinds of animals inside and of course the crocodiles....don't forget to try the famous civet coffee near the entrance."
"kym216","Adelaide, Australia","May 10, 2016","Had a great time here","Crocodile Park is a must do. Great value for money and fun things to do inside. Make sure you get some food to hand feed the fish :)"
"G7432CFelizabethh"," ","April 29, 2016","Seemed a little cruel","Very barbaric compared to the zoos and wildlife parks I have been to in New Zealand (I haven't been to any, in any other countries) The Tigers were in very small cages, which were hardly the length of the Tigers themselves. A lone lion cub...More"
"E6495ZWjeanb"," "," "," "," "
"Vesqueville","Vesqueville","April 27, 2016","Amazing and interesting","It's the second time I visit Crocodile's Park. Always the same feeling: marvelous trip, interesting visit, emotions, in a clean place and welcoming people."
"flxmanuel","New York City, New York","April 20, 2016","quite exciting","Quite exciting to see them protected...great job by making the place more interesting with other animals and attractions. it gets quite hot though, but still worth a visit. Very educational and staff are always helpful."
"Emil H","New York City, New York","April 15, 2016","Day with my son","My son didn't seem to really like it it's more interested with the heat and getting some place cool. I don't know how I felt about it crocodiles as just crocodile"
"Youncedl","Meridian, Mississippi","April 13, 2016","Great, but....","Some of the animals, especially the Tigers, appeared to be underfed and kept in very cramped cages. I really felt extremely bad for them."
"trentvano","tampa FL","April 7, 2016","Just kind of a zoo.","You can go here and see plenty of tigers (5 when I was there, all of which I felt sorry for because of their limited space in tiny cages), alligators of course (including dead ones being roasted over coals whose meat is sold for 70pp...More"
"Gracia M","Cyberjaya, Malaysia","April 2, 2016","Average is good","It's a small zoo with lots of different animals. Children will definitely enjoy it. We just bought tickets for P250 per head on a weekday just to kill time. The ticket includes the entrance to the nearby Tribu K'Mindanawan and Butterfly park. The trip would...More"
"Kira Maeshra E","Dubai, United Arab Emirates","March 31, 2016","Enjoyable !","It was quite entertaining. We saw a different kind of animals tricks. The best was was the K tribu something with their fire dancing."
"265alastairm","Durban, South Africa","March 30, 2016","Crocodile Park Davao City","What an experience to see such a huge crocodile and the beautiful tigers! There is a show with various birds and animals taking part which must be seen to be appreciated."
"Nwrzx","Jeddah, Makkah, Saudi Arabia","March 23, 2016","Part of our tour","Crocodile is normal park, it may kids enjoy for spend some times in there. You can also feed the crocodiles with small amount of fee."
"thenavigator8"," "," "," "," "
"Manila, Philippines","Manila, Philippines","March 15, 2016","For the love of crocs and other animals","It was my second time to visit the crocodile park and im happy that there are added attractions there. you can buy souvenirs, dine at resto. watch a very amazing fire dance during friday saturday and sunday. have a tattoo. What I really loved during...More"
"iPesky","Davao City, Philippines","March 13, 2016","Nice!","Entrance fee of 250 for adult and 150 for kids is very acceptable. This amount gives you entrance for crocodile park, butterfly house and Tribu Kamindanawan. Crocodile park has a show that starts at 4pm. I dont know if this is done everyday or weekends only. I suggest you get your tickets if you arrive around 1pm then go straight to the Butterfly house which is located quite a distance from the park. We arrived around 2:30pm so our time concentrated mostly at crocodile park.  There are a lot of animals to see and things to do like fish, ostrich and tiger feeding. The show which started at 4 was also fun. the show ended around 5pm which gave you time to look at the shops on your way to TrIbu Kamindanawan. You will be entertained at the venue with firedancing. Overall we had a great time at crocodile park. The kids really enjoyed the interaction. A word of advice, bsring extra shirt as you'll never know you might get wet when they introduce to you ""Pangil"" - a very large croc."
"TravelingKano","Asuncion, Paraguay","March 10, 2016","IF Crocs are your thing, they're here","Philippine Crocodile park is a small zoo built around the hundreds of crocodiles in the park of all shapes and sizes. They also have a large collection of Pythons native to the Philippines and a few non-native critters as well (like the ostriches)"
"Dominique H","California","March 3, 2016","Average","I recommend going on weekdays since there won't be a lot of people on that time, they have a large amount of crocodiles and they also have different kinds of animals suck as monkeys, snakes, birds, tiger and etc. They also have stores that u can buy food at. I recommend trying they're ice cream near the store."
"Tins C","Davao del Sur Province, Philippines","February 26, 2016","the wild place","here we found the wild animals like crocodiles, butterflies and birds. there are also many species and variety of one of a kind and rare animals. when you are here try the exotic crocodile dish and ostrich ice cream. the civet coffee and many more"
"wildlfower777","Al Ain, United Arab Emirates","February 25, 2016","A One of A Kind Park & Mini Zoo","Crocodile Park in Davao City strategically located at Dizon Propery in Diversion Road is a park and mini zoo at the same time. The main attraction is the host of crocodiles being breed in the place by its owners for varied purposes. The crocodiles are provided with concrete habitats adapted to their natural living conditions. Their livings quarters are designed in such a way that they can be viewed by interested tourists at the same time they are comfortable. The main attraction of the park is the Crocodile show where a trained man walks in a tightrope above the crocodile quarters, crossing to the other side with the hungry crocodiles underneath him.... Scary and breath taking!!! "
"larry0123","Overland Park, Kansas","February 19, 2016","what a croc","plenty of crocs with little to no movement. i did not try the icecream that i heard about after i went a must do from people that have had it"
"CindyWorld","Chatham, Canada","February 17, 2016","Crocodiles and other Exotic animals","I enjoyed my trip here. I like what I saw in this park. I even held snake and baby croc. The price to get in was very reasonable. I'll recommend this park for weekend family activities."
"Jay S","Davao City, Philippines","February 15, 2016","Wide variety of animals with entertaining shows! ","I went here with my family along with some my siblings, nieces and nephews. We went to look at the different animals and I love how the park has a lot of animals in there.   You can feed the lion, the crocodile and some birds. You also can get up close with the ostriches as well as get near the monkeys. The shows are also entertaining.   There is a comfort room always nearby and they sell great food too! I recommend this place if you want a great family time. "
"Angela Grace C"," ","February 13, 2016","Fun Field Trip 😊","We do annual grade level field trip in this place for our students' performance task. They offer discounts for big groups, and very accommodating to our needs ;)"
"FrogBandit","London, United Kingdom","February 11, 2016","I disgusting prison for beautful wildlife. It is poorly managed and the ethos sickens me.","While I was there I may have looked like a happy tourist but I can assure you I was far from it. I saw wounded crocodiles (though their size impressed me) as they are in a space too small for them all and were clearly fighting. Birds in chains, rainforest animals in enclosures with no stimulation, metal bars and concrete floors, overcrowded tiger enclosure (when a tiger is a naturally solitary creature), no privacy for the animals, and the worst for me watching an orangutan collapsing all over her cage on the hard concrete, still on display, coming around from drugs administered. They allow you to hold the reptiles but don't encourage you to disinfect your hands after. They should have a gel. This could potentially lead to salmonella if not careful. I am not sure of the risk, but still a disinfectant should be used. They also had a lot of crocodile leather etc for sale. Yet they call themselves conservationists???!!! This place was originally a crocodile farm, but obviously adding more animals (which they continue to buy) made an attraction. The fish pond is overstocked with koi carp and the water is filthy. The parrots look miserable and are in chains with no privacy.  So yes basically please don't go here and add your voice to enforce positive change on this hell hole or to close it down!"
"danmbuen"," ","February 10, 2016","So much crocodiles! =)","The place is accessible by taxis.  There are so much crocodiles in all sizes. There are other animals found like different birds, ostrich, snakes, tigers, koi, and monkeys. What's nice is they allow interaction between animals. We fed the kois and ostriches. Feeding the ostrich was quite an experience, seeing a huge animal approaching you and feeding on your hand is little frightening at the beginning.  There is an animal show. Too bad the seats are not enough to accommodate everyone. But it was enjoyable and educational.  There is an ice cream store outside the park. We tried a crocodile ice cream and it has crocodile egg; it has similar taste with regular ice cream.  The fire show is also okay.   I recommend this place especially for families and kids."
"Ellen Laspobres F"," ","February 5, 2016","good for kids to visit this place","its more fun to come in this crocodile farm coz you can get closer with selected friendly animals and take photo.... getting to know different kind of breeds animals, not only crocodile also birds and snake. they have also animal show start to 4pm until 6pm.... you must try.... "
"Dan D"," ","February 5, 2016","Nice place","We really enjoyed this place. They have much more than just crocs. We stayed for the fire show witch was great. I'd go here again!"
"wimmo","Amsterdam, The Netherlands","February 3, 2016","A nice little adventure.","Certainly a place to visit if you want to escape the hassle and noise of the city. More like a small zoo than just a crocodile farm. The crocs are the main attraction though.  There are however a few other exotic animals. There is even an animal I have never seen before and I have been to a lot zoos. Half monkey - half bear! What a sight. A reason enough to go there."
"TheBambino03","Davao City, Philippines","January 28, 2016","First time at this place, Davao Crocodile Park!","We decided to bring our nephew to this sanctuary one Sunday morning. When we arrived at the place, I was surprised by the cleanliness and the proper layout of the entire facility. Each crocodile cage were properly labeled and arranged. Arranged according to the size of the crocodiles (i.e. the biggest crocodile was placed near the entrance, etc). Another thing, the natural smell of the animals (crocodiles, tigers, etc.) were not so overpowering, meaning to say, the cages are being maintained and cleaned regularly. Special mentioned is their koi pond, my nephew had a blast feeding these adorable fishes.  But all is not perfect, obviously, they need to make bigger cages for the tigers so that they can freely roam. You know, small cages are stressful for the tigers. Improve their canteen and souvenir shop.  Overall, this is a good place to bring the kids and the whole family for relaxing and learning."
"reinavender","Singapore, Singapore","January 22, 2016","The giant crocodile was the best attraction","These were crocodiles you only watch on NatGeo or the news. They were there snapping at each other and the sound was mind-numbing. We got there a good ten minutes before closing. The ticket people still charged us full rate without telling us they were closing shortly. We had to hurry our way around the compound to maximise our time."
"John M","London","January 12, 2016","gets better every year","we visit this park every couple of years and each time we go it improves. this year it was superb, they have added a few more attractions which makes the visit even more pleasurable. you can now hand feed the fish or see the exciting bird and animal show. for a small private owned rescue centre, this place just keeps getting better. a great half day out and at a reasonable price."
"AlyannaReinhardt"," "," "," "," "
"Frankfurt, Germany","Frankfurt, Germany","January 9, 2016","Never Ceases to Amaze Me","Went there last January 4 of this year together with my boyfriend since he wanted to see a crocodile, I've been there for a total of three times with a great time distances, one from which I was just 4 years old, second time was when I was 14 during our Science Field Trip and this year. I did the same thing from 7 years ago, I held the python and the crocodile, though 7 years ago there were no tigers it was my first time seeing them that close. It was fun but I was a little skeptical about how strong the cages are. It was a cool experience to be seeing those animals. But at the same time I feel sad with those that are in the cages (not the crocs and the snakes) Entrance fee cost 250 per head. And their ice cream was so yummy."
"Laurence H","San Francisco, CA","January 6, 2016","An Excellent Way to Kill a Few Hours with the Family","Kind of a mini-zoo with various opportunities to feed the animals. Great for young kids. It was kind of wild to see a croc being roasted on a spit at the end. But hey, it's exotic. 800 php for 2 parents and 2 kids."
"Dominick L","Laguna Province, Philippines","January 5, 2016","Interesting","The place defines what a crocodile park should be, however, there are alot of visitors and it is a bit hard to photograph without accidentally taking a picture of another person. There are other animals too and at the end of the park there is...More"
"gr8wealth","Davao City, Philippines","January 1, 2016","A great way to entertain visitors","I have been to the park 4 times now and always enjoyed myself. We have taken our overseas guests and they have all been truly amazed. Make sure you don't miss the feeding time at 3pm especially the feeding of the tiger."
"onsadarrab","Cagayan de Oro, Philippines","December 31, 2015","Let's help protect nature","Great place to learn and be inspired in conserving nature. Visiting the place also helps in conserving the animals in there. Kids do enjoy it! I'll give it two thumbs up👍🏼👍🏼"
"Flatlander131313","Belle Fourche, South Dakota","December 26, 2015","Nice experience","Nice place to visit, but hard to get a taxi after dark. Shows were fun to see, and a great place to take kids."
"Ken Marius F"," ","December 26, 2015","Ok for a day","Crock park's are the same all over the world. But this one has a good show. And you shoumd go on feeding day. But the vest is sved for afterdark. You go to the resturant and have great pinoy meal and ig you like you...More"
"villeneuve79","Malmö, Sweden","December 23, 2015","Small park with many animals","There are plenty of animals to look at here. But the cages were way too small. It was obvious that some of the animals was stressed with their small confinement. Photo opp with snakes and crocodile was cool though"
"Paul E","Cassadaga","December 23, 2015","Great little park","Took a quick visit. Very clean nice park. Good shows. Had a good time. Didn't get to spend enough time here. Can't wait to go again. Beautiful place."
"AniMei1"," "," "," "," "
"Bacolod, Philippines","Bacolod, Philippines","December 23, 2015","Like a Zoo!","Crocs are not just the main attraction here. Land, air and water animals are present, too. We came on a weekday so there weren't many people/visitors around. Most of the animals were either asleep or resting so we didn't really get to ""mingle"" with them...More"
"Rebecca G"," ","December 2, 2015","Just ok","If you like crocodiles then this park is for you! I found it a little boring and repetitive and the smell. Good for younger kids. Had a few different things like ostriches, tigers, birds, tortoises, orangutans."
"calub m","Cavite Province, Philippines","December 1, 2015","Entry point to adventures","Crocodile park in davao is your gate to try the wild water adventure or wild water rafting. I will review the davao wild water adventure first. There are strong and weak points during our adventure let us start with the strong ones: 1. Locker are...More"
"ladynaoj","Salmiyah, Kuwait","November 28, 2015","Educational place","It's my nephew first trip to Davao city, so we decided to bring him to the crocodile park, it was indeed an Amazing visit as the place is well maintained. Even me, I'm surprised to see some animals in the place as im expecting to...More"
"Taildrag","Clearwater, Florida","November 25, 2015","Lots of crocodiles and many other animals","We spent an afternoon here and really enjoyed the place.Of course crocodiles were here but also eagles,monkeys,ostriches,parrots,pythons,turtles,and many others.The admission is very cheap and includes a 1 hour show with eagles,parrots,orangatangs,monkeys,etc.It was quite entertaining.Children will love this place.A wonderful example of nature and animals being...More"
"TonyUy","Davao City, Philippines","November 23, 2015","A big tooth to remember","Simple one of the best tourist attraction on Davao City! Educational and very organized, Crocodile Park gives their customers the satisfaction that they worthily paid for! Don't miss the shows, from a monkey playing basketball to a tiger climbing a pole for its meal! Yes...More"
"BRENTON J","Devonport, Australia","November 23, 2015","What a Great place to take the family when in Davao","A fantastic place to spend a day or Afternoon with the family. This place has a large collection of crocodiles ranging from Hatchlings all the way up to a 15 foot monster. There are tiggers and numerous native birds to see. It is not just...More"
"lanaval","Manila, Philippines","November 16, 2015","Mini Zoo","Aside from seeing the juvenile to the adult crocodiles, there were also some other animals to see like birds, snakes, bearcats, monkeys, ostriches, turtles and a few more. It has an interactive arena where guests can hold and take pictures with a big snake, a...More"
"Lenore B","Mandaluyong, Philippines","November 12, 2015","davao crocs","I thought the place is just like the same crocodile park I have seen in other places before but it thrills me to see crocodiles and the lion feasting on the meat being given by the caretaker. The animal show is amazing and the buwis...More"
"Tet C"," "," "," "," "
"Metro Manila, Philippines","Metro Manila, Philippines","November 12, 2015","Well kept Zoo & Great animal show","You should time your visit on Fridays to Sunday around 4pm. They have a great animal show. We got our tickets for Php 200 for adults, inclusive on entrance to the Zoo, butterfly park and Tribu K (fire dance show); all of which are walking...More"
"Rynzel G","Dagupan, Philippines","November 7, 2015","A showcase of different kinds of animals!","I thought, I will only be able to see many crocodiles here but when we got there, I was wrong. They have lots of animals from different kinds of birds to snakes as well as huge lions.  The entrance fee is 200php but if you wanted to get closer to the cage of the lions you'll add 25php. There are also restaurants and booths inside and near the place when you can have your meal or snack e.g. ice cream, sugar cane juice.  I can say that It's not pretty amazing but worth the visit. "
"JayZee007","Metro Manila, Philippines","October 31, 2015","I Guess Crocs Don't Need Much to Live On...","...but the rest of the animals and birds in this park do!  PROS - If you're a city kid/adult, there's probably not a lot of places like this you can go to see a wide range of animals. I mean they have tigers, an orangutang, ostriches, pythons, and loads of crocodiles. The feeding time show is something you really don't see everyday.  CONS - It's really not that well-maintained. The tigers pace in their cramped cages. There's wear and tear everywhere. It would be lovely if the greenery were more lush and healthier. Only the crocs don't care that their water is dirty.  More people should go so they can have more funds to better the upkeep of the park."
